,transaction_id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_name,merchant_city,merchant_state,zip,mcc,id,current_age,retirement_age,birth_year,birth_month,gender,address,latitude,longitude,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,id_card,client_id_card,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,Is_fraud,Details
271,7475639,1/1/2010 6:19,557,5570,$24.22 ,Swipe Transaction,98552,Canton,NC,28716,4121,"
",557,59,54,1960,9,Male,350 Jefferson Boulevard,33.970001220703125,-118.3499984741211,18476.0,28245.0,13411.0,669,1,5570,557,Mastercard,Debit,5755010791716629,04/2022,497,True,2,6090.0,11/2009,2011,No,No,
272,7475640,1/1/2010 6:19,946,97,$1.04 ,Swipe Transaction,56979,Latrobe,PA,15650,5411,"
",946,48,66,1971,5,Male,2981 Ninth Boulevard,40.310001373291016,-79.37999725341797,19486.0,39733.0,79302.0,781,4,97,946,Mastercard,Debit,5079585270593856,02/2021,606,True,1,12925.0,01/2006,2010,No,No,
273,7475641,1/1/2010 6:19,1299,3263,$27.28 ,Online Transaction,39021,ONLINE,,,4784,"
",1299,40,70,1979,11,Female,2578 Park Boulevard,39.290000915527344,-85.76000213623047,18295.0,37299.0,31923.0,723,2,3263,1299,Visa,Credit,4515199158031467,10/2021,329,True,2,8800.0,06/2003,2016,No,No,
274,7475642,1/1/2010 6:19,1675,4692,$86.00 ,Swipe Transaction,43293,Puyallup,WA,98373,5499,"
",1675,36,70,1983,8,Male,97 Little Creek Boulevard,47.13999938964844,-122.31999969482422,24519.0,49993.0,52978.0,767,3,4692,1675,Visa,Debit,4666278208440963,07/2016,682,True,1,20074.0,09/2008,2011,No,No,
275,7475643,1/1/2010 6:19,1797,1127,$38.58 ,Online Transaction,15143,ONLINE,,,4784,"Bad Card Number
",1797,67,65,1952,11,Male,391 Martin Luther King Boulevard,37.709999084472656,-122.16000366210938,24971.0,30962.0,15336.0,743,5,1127,1797,Visa,Debit,4777281869545650,02/2017,256,True,2,23237.0,02/2007,2009,No,No,
276,7475644,1/1/2010 6:20,477,2450,$2.69 ,Swipe Transaction,20519,Howland,ME,4448,5942,"
",477,57,67,1962,3,Male,45 Maple Lane,44.75,-68.66999816894531,24259.0,49467.0,77465.0,697,5,2450,477,Visa,Debit (Prepaid),4832425456568319,12/2022,771,True,2,91.0,04/2003,2015,No,No,
277,7475645,1/1/2010 6:20,1843,4553,$3.11 ,Swipe Transaction,79664,Manteno,IL,60950,5814,"
",1843,89,73,1930,11,Male,89 Wessex Street,41.5,-87.62999725341797,16503.0,38761.0,69.0,760,7,4553,1843,Mastercard,Debit,5813126802246388,12/2022,390,True,2,10638.0,09/2004,2010,No,No,
278,7475646,1/1/2010 6:21,1640,4967,$77.59 ,Swipe Transaction,61195,Adrian,MI,49221,5541,"
",1640,67,71,1952,10,Female,311 Washington Lane,41.88999938964844,-84.04000091552734,17144.0,34954.0,5942.0,729,3,4967,1640,Mastercard,Debit,5592976284572731,06/2023,696,True,1,14231.0,10/2002,2010,No,No,
279,7475647,1/1/2010 6:21,1694,5944,$39.14 ,Swipe Transaction,1743,Stamford,CT,6902,5912,"
",1694,83,65,1936,3,Female,480 Catherine Drive,41.09000015258789,-73.55000305175781,37213.0,74753.0,1585.0,726,5,5944,1694,Visa,Credit,4020990480968522,02/2024,94,True,2,17700.0,12/2008,2011,No,No,
280,7475648,1/1/2010 6:21,1777,4557,$101.79 ,Swipe Transaction,30286,Burke,VA,22015,4814,"
",1777,47,67,1972,5,Male,166 12th Street,38.83000183105469,-77.20999908447266,30622.0,62432.0,95799.0,741,5,4557,1777,Mastercard,Debit,5523521756936715,02/2023,646,True,2,32895.0,09/2004,2005,No,No,
281,7475649,1/1/2010 6:22,973,3833,$35.53 ,Swipe Transaction,98374,Crenshaw,MS,38621,5411,"
",973,55,68,1964,5,Male,1587 Rose Lane,34.5099983215332,-89.94000244140625,12285.0,25051.0,19465.0,734,4,3833,973,Amex,Credit,343206406411256,09/2024,201,True,1,8300.0,07/2008,2015,No,,
282,7475650,1/1/2010 6:23,628,2579,($95.00),Swipe Transaction,59935,Narberth,PA,19072,5499,"
",628,57,66,1963,1,Male,4 George Lane,40.0,-75.26000213623047,52517.0,107075.0,75999.0,815,3,2579,628,Mastercard,Debit (Prepaid),5483397485442231,04/2017,795,True,1,76.0,04/2008,2008,No,No,
283,7475651,1/1/2010 6:23,754,4122,$39.07 ,Swipe Transaction,31893,Myrtle Beach,SC,29587,5311,"
",754,76,69,1943,3,Female,15 Elm Lane,33.689998626708984,-78.88999938964844,19025.0,32817.0,27209.0,705,6,4122,754,Visa,Debit,4818819509291187,03/2022,727,True,2,2898.0,08/2003,2008,No,No,
284,7475652,1/1/2010 6:23,1138,2122,$36.33 ,Online Transaction,39021,ONLINE,,,4784,"
",1138,51,64,1968,3,Female,5334 11th Avenue,33.68000030517578,-86.38999938964844,20542.0,41886.0,107734.0,768,3,2122,1138,Mastercard,Debit (Prepaid),5579265768450761,02/2020,223,True,2,51.0,03/2006,2011,No,No,
285,7475654,1/1/2010 6:24,327,5512,$47.61 ,Online Transaction,39021,ONLINE,,,4784,"
",327,44,67,1975,7,Male,7485 Seventh Street,44.40999984741211,-71.97000122070312,18069.0,36843.0,52248.0,772,5,5512,327,Visa,Debit,4711207147444250,07/2023,641,True,2,11528.0,11/2007,2013,No,,
286,7475655,1/1/2010 6:24,628,2579,$79.41 ,Swipe Transaction,59935,Narberth,PA,19072,5499,"
",628,57,66,1963,1,Male,4 George Lane,40.0,-75.26000213623047,52517.0,107075.0,75999.0,815,3,2579,628,Mastercard,Debit (Prepaid),5483397485442231,04/2017,795,True,1,76.0,04/2008,2008,No,,
287,7475658,1/1/2010 6:24,1516,1002,$4.13 ,Swipe Transaction,78454,Milpitas,CA,95035,5812,"
",1516,38,67,1981,3,Male,909 Eighth Street,37.439998626708984,-121.87000274658203,33758.0,68827.0,35669.0,755,2,1002,1516,Mastercard,Debit,5503001623065365,04/2020,552,True,1,47153.0,02/2002,2006,No,No,
288,7475659,1/1/2010 6:24,1944,1059,$100.00 ,Swipe Transaction,27092,Cleveland,OH,44135,4829,"
",1944,62,65,1957,11,Female,2 Elm Drive,38.95000076293945,-84.54000091552734,24218.0,49378.0,104480.0,740,4,1059,1944,Mastercard,Debit,5040196029255389,11/2021,832,True,1,2468.0,02/2005,2005,No,,
289,7475660,1/1/2010 6:25,81,96,$3.37 ,Swipe Transaction,50783,Bulverde,TX,78163,5411,"
",81,66,68,1953,3,Female,804 Sixth Boulevard,29.56999969482422,-97.95999908447266,17440.0,35560.0,60397.0,723,5,96,81,Mastercard,Credit,5810850276328483,01/2020,877,False,2,0.0,01/2006,2012,No,No,
290,7475661,1/1/2010 6:25,557,5570,$2.36 ,Swipe Transaction,50783,Canton,NC,28716,5411,"
",557,59,54,1960,9,Male,350 Jefferson Boulevard,33.970001220703125,-118.3499984741211,18476.0,28245.0,13411.0,669,1,5570,557,Mastercard,Debit,5755010791716629,04/2022,497,True,2,6090.0,11/2009,2011,No,No,
291,7475662,1/1/2010 6:25,676,3910,$2.27 ,Swipe Transaction,44919,Luther,OK,73054,5814,"
",676,40,65,1980,2,Male,663 Third Drive,33.09000015258789,-96.87999725341797,31905.0,65053.0,83571.0,775,2,3910,676,Visa,Debit,4273067279715891,12/2017,541,True,2,34175.0,07/2009,2011,No,No,
292,7475663,1/1/2010 6:26,64,5429,$190.91 ,Swipe Transaction,14914,Ocoee,FL,34761,7995,"
",64,39,68,1980,3,Female,95 12th Avenue,34.0,-118.02999877929688,25242.0,51465.0,0.0,702,2,5429,64,Mastercard,Credit,5194937321345581,03/2020,811,True,2,12200.0,11/2005,2020,No,No,
293,7475664,1/1/2010 6:26,1445,4716,$3.86 ,Online Transaction,39021,ONLINE,,,4784,"
",1445,68,68,1951,6,Male,8199 Park Boulevard,41.119998931884766,-85.87000274658203,17969.0,27939.0,11243.0,841,5,4716,1445,Mastercard,Debit,5921922339179106,01/2022,885,True,2,14029.0,09/2009,2010,No,No,
294,7475665,1/1/2010 6:26,1640,4967,$84.00 ,Swipe Transaction,61195,Adrian,MI,49221,5541,"
",1640,67,71,1952,10,Female,311 Washington Lane,41.88999938964844,-84.04000091552734,17144.0,34954.0,5942.0,729,3,4967,1640,Mastercard,Debit,5592976284572731,06/2023,696,True,1,14231.0,10/2002,2010,No,No,
295,7475666,1/1/2010 6:27,515,5078,$4.37 ,Swipe Transaction,91264,Longview,TX,75604,5814,"
",515,61,63,1958,10,Male,9525 First Boulevard,32.5099983215332,-94.76000213623047,20531.0,41865.0,60911.0,676,4,5078,515,Mastercard,Debit,5713915813035539,12/2022,155,False,2,6629.0,10/2007,2008,No,,
296,7475670,1/1/2010 6:29,1774,4516,$1.37 ,Swipe Transaction,61195,Minneapolis,MN,55421,5541,"
",1774,52,69,1967,10,Male,653 Mill Street,44.959999084472656,-93.26000213623047,20662.0,42129.0,101742.0,758,4,4516,1774,Visa,Debit,4296121621030187,01/2023,314,True,1,14546.0,09/2001,2008,No,,
297,7475671,1/1/2010 6:30,177,3715,$100.00 ,Swipe Transaction,27092,Memphis,TN,38116,4829,"
",177,54,66,1965,12,Female,294 Bayview Lane,35.099998474121094,-90.0,28570.0,58248.0,107130.0,728,4,3715,177,Mastercard,Debit,5517723360584005,07/2013,347,True,1,39422.0,07/2004,2009,No,,
298,7475672,1/1/2010 6:30,636,3420,($52.00),Swipe Transaction,59935,Chicago,IL,60623,5499,"
",636,47,69,1973,2,Female,1342 Hill Lane,41.83000183105469,-87.68000030517578,11951.0,24372.0,63295.0,793,4,3420,636,Mastercard,Debit,5898219587988129,08/2022,295,True,2,8882.0,06/2009,2015,No,No,
299,7475673,1/1/2010 6:30,1477,4947,$28.54 ,Swipe Transaction,75781,Mechanicsburg,OH,43044,5411,"
",1477,47,67,1972,7,Male,30 First Lane,40.150001525878906,-82.68000030517578,22934.0,46763.0,65106.0,696,3,4947,1477,Discover,Credit,6994217664929322,11/2022,198,False,1,12700.0,10/2001,2009,No,No,
300,7475674,1/1/2010 6:30,1485,4736,$76.07 ,Swipe Transaction,69956,Longview,TX,75602,5310,"
",1485,64,69,1955,10,Male,1350 Lake Drive,33.40999984741211,-96.56999969482422,24402.0,49756.0,89743.0,618,4,4736,1485,Visa,Debit,4998107869531292,11/2023,358,True,1,12783.0,09/2009,2015,No,,
301,7475676,1/1/2010 6:31,46,2925,$11.00 ,Swipe Transaction,78499,Howard Beach,NY,11414,5812,"
",46,62,66,1957,6,Male,20 Littlewood Boulevard,40.65999984741211,-73.83999633789062,26481.0,53996.0,98211.0,632,4,2925,46,Mastercard,Debit,5615933957470022,02/2020,432,True,2,8037.0,05/2007,2010,No,No,
302,7475677,1/1/2010 6:31,122,2034,$23.84 ,Swipe Transaction,13646,Orlando,FL,32810,7538,"
",122,65,66,1954,3,Female,6303 South Boulevard,29.690000534057617,-91.30000305175781,19237.0,39221.0,45409.0,786,4,2034,122,Mastercard,Debit,5654495599077092,10/2021,407,True,3,15774.0,03/2002,2007,No,,
303,7475679,1/1/2010 6:32,748,1067,$10.64 ,Swipe Transaction,20519,Houston,TX,77064,5942,"
",748,55,69,1965,1,Male,2100 Summit Street,29.760000228881836,-95.37999725341797,18412.0,37534.0,99840.0,706,3,1067,748,Visa,Credit,4036090740222579,12/2020,776,True,1,14400.0,02/2005,2012,No,No,
304,7475680,1/1/2010 6:32,1979,2812,$12.35 ,Swipe Transaction,50783,Boca Raton,FL,33487,5411,"
",1979,38,68,1982,2,Female,731 Lincoln Boulevard,26.3700008392334,-80.0999984741211,31706.0,64647.0,58250.0,738,4,2812,1979,Mastercard,Debit,5393830319691225,08/2022,765,True,1,30065.0,05/2001,2011,No,No,
305,7475681,1/1/2010 6:33,94,2890,$67.00 ,Swipe Transaction,59935,Claremont,NC,28610,5499,"
",94,59,72,1961,1,Female,704 Summit Drive,35.709999084472656,-81.1500015258789,18029.0,36760.0,95755.0,593,2,2890,94,Visa,Debit,4044839537020410,07/2023,113,True,1,16962.0,05/2005,2010,No,No,
306,7475682,1/1/2010 6:33,278,3919,$106.82 ,Swipe Transaction,40538,Houston,TX,77056,5912,"
",278,59,66,1960,9,Male,910 Eighth Drive,29.760000228881836,-95.37999725341797,95039.0,193768.0,150896.0,686,5,3919,278,Visa,Credit,4744339709686056,06/2020,810,True,2,49300.0,07/2009,2010,No,,
307,7475683,1/1/2010 6:33,415,3225,$3.50 ,Swipe Transaction,55250,Washington Court House,OH,43160,5411,"
",415,53,65,1966,5,Male,7571 George Street,39.529998779296875,-83.43000030517578,16544.0,33729.0,0.0,763,4,3225,415,Mastercard,Debit,5411021821466207,01/2021,274,True,1,17527.0,06/2001,2005,No,No,
308,7475684,1/1/2010 6:33,565,5459,$106.64 ,Swipe Transaction,88647,Carrollton,TX,75006,4900,"
",565,54,65,1965,10,Male,6721 Sussex Drive,32.97999954223633,-96.88999938964844,21381.0,43598.0,15891.0,757,4,5459,565,Mastercard,Debit,5345514962286662,02/2020,181,True,1,17689.0,11/2006,2006,No,No,
309,7475685,1/1/2010 6:33,797,5428,($74.00),Swipe Transaction,59935,Honolulu,HI,96825,5499,"
",797,61,69,1958,9,Female,7945 Fourth Avenue,21.299999237060547,-157.85000610351562,30410.0,62005.0,149968.0,651,9,5428,797,Mastercard,Debit,5493144869722779,05/2021,307,True,1,28912.0,11/2005,2012,No,,
310,7475687,1/1/2010 6:35,1381,3738,$8.96 ,Swipe Transaction,61195,Mentor,OH,44060,5541,"
",1381,79,68,1940,10,Male,1699 West Lane,41.689998626708984,-81.33000183105469,24878.0,29517.0,2470.0,690,4,3738,1381,Mastercard,Debit,5382896062305963,11/2022,543,True,1,22964.0,07/2005,2011,No,No,
311,7475688,1/1/2010 6:35,1969,4981,$100.00 ,Swipe Transaction,27092,Longboat Key,FL,34228,4829,"
",1969,84,65,1935,4,Male,402 El Camino Drive,27.479999542236328,-82.56999969482422,29583.0,44690.0,2249.0,733,5,4981,1969,Discover,Credit,6242287666379868,01/2022,946,True,1,12300.0,10/2003,2010,No,No,
312,7475689,1/1/2010 6:36,1719,2058,$1.79 ,Swipe Transaction,51755,Miami,FL,33179,5411,"
",1719,81,64,1938,9,Female,678 Park Drive,25.770000457763672,-80.19999694824219,19386.0,23217.0,2559.0,616,3,2058,1719,Mastercard,Debit,5034070490953227,03/2022,285,True,2,24775.0,03/2004,2010,No,No,
313,7475691,1/1/2010 6:37,797,5428,$46.32 ,Swipe Transaction,59935,Honolulu,HI,96825,5499,"
",797,61,69,1958,9,Female,7945 Fourth Avenue,21.299999237060547,-157.85000610351562,30410.0,62005.0,149968.0,651,9,5428,797,Mastercard,Debit,5493144869722779,05/2021,307,True,1,28912.0,11/2005,2012,No,,
314,7475692,1/1/2010 6:37,1145,5444,$2.63 ,Swipe Transaction,75936,Appleton,WI,54913,5814,"
",1145,43,65,1977,1,Female,7512 South Boulevard,44.2599983215332,-88.38999938964844,36825.0,75080.0,35268.0,747,3,5444,1145,Visa,Debit (Prepaid),4443040432064205,03/2012,861,True,2,33.0,11/2005,2010,No,No,
315,7475693,1/1/2010 6:37,1430,2813,$56.00 ,Swipe Transaction,61195,Urbandale,IA,50322,5541,"
",1430,69,69,1950,4,Female,131 Tenth Avenue,41.630001068115234,-93.73999786376953,26764.0,33642.0,20874.0,593,5,2813,1430,Mastercard,Debit,5779613966623147,12/2024,870,True,2,1936.0,05/2001,2010,No,No,
316,7475694,1/1/2010 6:37,1956,2451,$1.61 ,Swipe Transaction,14528,Anaheim,CA,92804,5499,"
",1956,43,71,1976,8,Female,93 11th Avenue,33.810001373291016,-117.97000122070312,18330.0,37371.0,3378.0,739,4,2451,1956,Visa,Debit,4727180781671600,02/2020,986,True,1,16385.0,04/2003,2011,No,No,
317,7475696,1/1/2010 6:38,898,4660,$3.31 ,Swipe Transaction,28620,Allentown,PA,18102,5812,"
",898,90,66,1929,6,Female,145 River Drive,40.59000015258789,-75.47000122070312,12427.0,19893.0,1712.0,566,3,4660,898,Mastercard,Debit,5923138803280580,02/2022,934,True,2,7541.0,09/2008,2013,No,,
318,7475697,1/1/2010 6:38,1274,1075,$7.08 ,Swipe Transaction,59935,Pascoag,RI,2859,5499,"
",1274,49,61,1970,4,Female,824 West Drive,41.95000076293945,-71.69999694824219,24260.0,49464.0,123198.0,705,6,1075,1274,Visa,Debit,4799397143962163,12/2020,310,True,2,17537.0,02/2005,2010,No,,
319,7475698,1/1/2010 6:38,1492,5452,$6.38 ,Swipe Transaction,50783,Bothell,WA,98011,5411,"
",1492,63,58,1957,2,Female,2883 Ocean View Boulevard,47.31999969482422,-121.98999786376953,32697.0,56635.0,13015.0,786,8,5452,1492,Mastercard,Debit,5516722949603675,12/2012,621,True,1,31542.0,11/2006,2009,No,,
320,7475699,1/1/2010 6:38,1604,2188,$3.66 ,Online Transaction,85247,ONLINE,,,5815,"
",1604,55,72,1964,11,Male,7680 Fourth Street,34.310001373291016,-89.93000030517578,15354.0,31308.0,59817.0,742,7,2188,1604,Mastercard,Debit,5187136842441558,07/2020,264,True,2,13016.0,03/2008,2008,No,No,
321,7475700,1/1/2010 6:39,137,5442,$4.95 ,Swipe Transaction,14532,Johnson City,TN,37604,5411,"
",137,33,65,1986,7,Female,3177 Oak Avenue,36.33000183105469,-82.36000061035156,20142.0,41069.0,64073.0,644,3,5442,137,Visa,Debit,4578702900762730,09/2022,433,True,2,13352.0,11/2005,2012,No,No,
322,7475701,1/1/2010 6:39,797,5428,$74.00 ,Swipe Transaction,59935,Honolulu,HI,96825,5499,"
",797,61,69,1958,9,Female,7945 Fourth Avenue,21.299999237060547,-157.85000610351562,30410.0,62005.0,149968.0,651,9,5428,797,Mastercard,Debit,5493144869722779,05/2021,307,True,1,28912.0,11/2005,2012,No,,
323,7475704,1/1/2010 6:40,1144,2223,$28.01 ,Swipe Transaction,36934,Houston,TX,77086,7538,"
",1144,57,66,1962,12,Female,545 Eighth Avenue,29.760000228881836,-95.37999725341797,14959.0,30495.0,70825.0,773,4,2223,1144,Mastercard,Credit,5519338595052196,04/2024,968,True,2,7300.0,03/2009,2010,No,No,
324,7475705,1/1/2010 6:40,1326,5427,$3.50 ,Swipe Transaction,75781,Somerset,NJ,8873,5411,"
",1326,52,73,1968,2,Female,292 Maple Drive,40.4900016784668,-74.4800033569336,32610.0,66489.0,83828.0,731,2,5427,1326,Mastercard,Debit,5921343520642553,12/2013,630,True,2,10442.0,11/2005,2005,No,No,
325,7475706,1/1/2010 6:40,1376,2182,$3.97 ,Swipe Transaction,50379,Cedar Park,TX,78613,5411,"
",1376,49,68,1971,1,Female,97536 Summit Street,30.510000228881836,-97.83000183105469,30418.0,62019.0,85666.0,543,4,2182,1376,Mastercard,Credit,5822242274317975,10/2023,304,True,2,13100.0,03/2008,2015,No,,
326,7475707,1/1/2010 6:41,636,3420,$34.68 ,Swipe Transaction,13646,Chicago,IL,60624,7538,"
",636,47,69,1973,2,Female,1342 Hill Lane,41.83000183105469,-87.68000030517578,11951.0,24372.0,63295.0,793,4,3420,636,Mastercard,Debit,5898219587988129,08/2022,295,True,2,8882.0,06/2009,2015,No,No,
327,7475709,1/1/2010 6:41,840,37,$105.70 ,Swipe Transaction,61195,San Francisco,CA,94131,5541,"
",840,68,64,1952,1,Female,651 Fourth Avenue,37.7400016784668,-122.44000244140625,51692.0,88432.0,63075.0,694,6,37,840,Mastercard,Debit,5486901761554156,10/2023,258,True,2,5269.0,01/2003,2016,No,,
328,7475708,1/1/2010 6:41,840,37,$87.00 ,Swipe Transaction,61195,San Francisco,CA,94131,5541,"
",840,68,64,1952,1,Female,651 Fourth Avenue,37.7400016784668,-122.44000244140625,51692.0,88432.0,63075.0,694,6,37,840,Mastercard,Debit,5486901761554156,10/2023,258,True,2,5269.0,01/2003,2016,No,,
329,7475711,1/1/2010 6:41,1678,4680,$4.96 ,Swipe Transaction,17493,Wethersfield,CT,6109,5812,"
",1678,36,65,1983,3,Male,296 Pine Boulevard,41.70000076293945,-72.66999816894531,28557.0,58225.0,101148.0,685,3,4680,1678,Mastercard,Debit,5127936739014860,01/2023,896,True,1,30424.0,09/2008,2011,No,No,
330,7475712,1/1/2010 6:41,1898,4543,$40.40 ,Online Transaction,39021,ONLINE,,,4784,"
",1898,44,72,1975,9,Male,5521 Spruce Avenue,32.349998474121094,-86.27999877929688,25009.0,50993.0,75783.0,675,5,4543,1898,Visa,Credit,4307225452598898,03/2023,672,False,2,10100.0,09/2003,2011,No,No,
331,7475714,1/1/2010 6:42,1242,5102,$12.05 ,Swipe Transaction,59935,Chicago,IL,60620,5499,"
",1242,52,69,1967,10,Female,549 Tenth Avenue,41.83000183105469,-87.68000030517578,14963.0,30509.0,56953.0,641,2,5102,1242,Visa,Credit,4243291135739492,09/2024,603,True,1,7400.0,10/2007,2019,No,No,
332,7475715,1/1/2010 6:42,1439,235,$1.26 ,Swipe Transaction,14528,New Market,TN,37820,5499,"
",1439,28,65,1991,11,Female,5663 Martin Luther King Boulevard,36.189998626708984,-82.94999694824219,14406.0,29371.0,32300.0,715,2,235,1439,Mastercard,Debit,5289852815253246,11/2017,351,True,2,10707.0,01/2010,2010,No,No,
333,7475717,1/1/2010 6:42,1844,3702,$6.96 ,Swipe Transaction,25887,Corpus Christi,TX,78410,5814,"
",1844,79,72,1941,2,Male,829 Birch Boulevard,27.799999237060547,-97.38999938964844,23608.0,37503.0,14272.0,706,5,3702,1844,Visa,Debit,4199712815274632,10/2024,440,True,1,16516.0,07/2003,2011,No,No,
334,7475718,1/1/2010 6:43,1356,4752,$2.92 ,Swipe Transaction,20519,Farmington,MN,55024,5942,"
",1356,84,70,1936,1,Male,9 Lafayette Lane,44.9900016784668,-91.72000122070312,19196.0,26676.0,1370.0,733,5,4752,1356,Visa,Credit,4054184324450514,08/2022,45,True,2,8100.0,09/2009,2015,No,,
335,7475719,1/1/2010 6:43,1651,4181,$3.78 ,Swipe Transaction,23671,San Antonio,TX,78255,5812,"
",1651,33,66,1986,3,Male,632 Pine Drive,35.150001525878906,-89.75,27474.0,56018.0,100163.0,739,2,4181,1651,Mastercard,Debit,5092747474352987,02/2011,356,True,2,21177.0,08/2006,2007,No,,
336,7475720,1/1/2010 6:43,1791,4587,$23.44 ,Online Transaction,39021,ONLINE,,,4784,"
",1791,61,67,1958,11,Male,4975 Madison Boulevard,39.77000045776367,-86.13999938964844,16045.0,32716.0,46919.0,593,3,4587,1791,Visa,Debit,4510686870861755,01/2023,713,True,2,7830.0,09/2005,2010,No,No,
337,7475721,1/1/2010 6:44,161,5588,$2.52 ,Swipe Transaction,59935,Waco,TX,76707,5499,"
",161,31,70,1988,11,Male,237 Hill Lane,31.559999465942383,-97.18000030517578,11512.0,23469.0,22976.0,731,3,5588,161,Visa,Debit,4764927598078199,12/2016,254,True,1,11168.0,11/2009,2009,No,No,
338,7475722,1/1/2010 6:44,1091,3334,$6.46 ,Swipe Transaction,26810,Baltimore,MD,21224,5541,"
",1091,32,66,1987,5,Female,52292 East Street,39.29999923706055,-76.61000061035156,26431.0,53890.0,252106.0,656,4,3334,1091,Visa,Debit,4561951091545890,08/2022,691,True,1,21744.0,06/2006,2011,No,No,
339,7475723,1/1/2010 6:44,1193,5962,$12.13 ,Swipe Transaction,78454,Poughkeepsie,NY,12603,5812,"
",1193,90,75,1929,11,Female,6245 River Lane,41.689998626708984,-73.91999816894531,27934.0,51717.0,418.0,717,5,5962,1193,Mastercard,Debit,5429242008081571,12/2018,151,True,1,17718.0,12/2009,2010,No,No,
340,7475724,1/1/2010 6:44,1516,1002,$17.78 ,Swipe Transaction,710,Milpitas,CA,95035,5912,"
",1516,38,67,1981,3,Male,909 Eighth Street,37.439998626708984,-121.87000274658203,33758.0,68827.0,35669.0,755,2,1002,1516,Mastercard,Debit,5503001623065365,04/2020,552,True,1,47153.0,02/2002,2006,No,No,
341,7475725,1/1/2010 6:44,1542,2906,$26.13 ,Swipe Transaction,78821,Cleveland,OH,44118,5912,"
",1542,46,69,1973,12,Female,515 South Street,41.470001220703125,-81.66999816894531,27250.0,55565.0,34039.0,731,2,2906,1542,Mastercard,Debit (Prepaid),5712463929886788,06/2020,814,True,2,65.0,05/2006,2009,No,,
342,7475726,1/1/2010 6:45,4,3413,$250.03 ,Swipe Transaction,69965,Las Vegas,NV,89109,7995,"
",4,54,72,1965,3,Female,6016 Little Creek Boulevard,47.61000061035156,-122.30000305175781,37485.0,76431.0,115362.0,716,5,3413,4,Amex,Credit,353090863754405,03/2014,451,True,1,19300.0,06/2009,2018,No,No,
343,7475727,1/1/2010 6:45,636,3420,$52.00 ,Swipe Transaction,59935,Chicago,IL,60623,5499,"
",636,47,69,1973,2,Female,1342 Hill Lane,41.83000183105469,-87.68000030517578,11951.0,24372.0,63295.0,793,4,3420,636,Mastercard,Debit,5898219587988129,08/2022,295,True,2,8882.0,06/2009,2015,No,No,
